unique_id,gender,race,gpa,act_score,household_income,decision
10324,F,hispanic or latino,2.9139999999999997,34,78465.52,1
8843,M,white,3.74,32,362497.0,1
1728,M,asian,3.7380000000000004,35,43525.200000000004,0
10893,F,white,3.8,32,48450.0,0
17712,M,hispanic or latino,2.9516,35,206095.82,0
9630,F,white,3.33,32,98424.0,1
15506,M,hispanic or latino,3.5531999999999995,32,53426.24,1
5497,F,black or african american,3.3155,35,55082.16,0
5250,F,black or african american,3.42,n/a,153657.63,1
12822,M,white,3.73,34,167272.0,1
19994,F,hispanic or latino,2.8669999999999995,31,106249.19,0
9408,M,asian,3.8220000000000005,32,152932.52000000002,0
14253,M,asian,3.5595000000000003,31,129159.72,0
17446,F,asian,3.8115,n/a,92115.92,1
16962,M,asian,3.8220000000000005,31,85502.96,0
1967,F,asian,3.8640000000000003,32,93339.52,0
477,M,white,3.55,n/a,155257.0,0
621,M,white,3.26,35,222456.0,0
10541,F,asian,3.7065,30,132376.04,0
12202,F,asian,3.3075,n/a,110337.44,1
15605,F,white,3.57,34,87278.0,0
17214,F,hispanic or latino,3.6847999999999996,n/a,65237.67,1
4933,M,black or african american,3.4675,29,60948.72,1
8782,M,black or african american,3.2489999999999997,33,106771.14,1
1372,F,white,3.94,31,152623.0,0
2335,F,hispanic or latino,3.6471999999999998,31,143682.44999999998,0
7564,M,black or african american,3.5814999999999997,33,59371.2,1
19135,M,asian,3.969,31,97975.40000000001,1
2962,M,white,3.35,30,74564.0,1
9506,M,hispanic or latino,3.7411999999999996,34,34488.18,0
5943,F,black or african american,3.1254999999999997,36,69121.08,0
17070,M,white,3.87,n/a,149553.0,0
19722,M,asian,3.3180000000000005,31,41511.32,0
19261,F,hispanic or latino,3.2523999999999997,n/a,44233.54,0
14321,F,black or african american,3.002,34,51096.15,0
1407,F,black or african american,3.6289999999999996,32,149586.57,0
19652,M,hispanic or latino,3.008,31,116864.41,0
12602,F,white,3.61,30,94354.0,0
1028,M,white,3.16,36,144010.0,0
19593,M,white,3.26,35,112666.0,1
10148,F,asian,3.2550000000000003,30,89151.68000000001,0
3014,F,hispanic or latino,3.3276,n/a,58870.49,0
8697,M,american indian or alaskan native,3.0411,30,53496.479999999996,0
8653,F,white,3.24,34,144951.0,0
145,F,hispanic or latino,3.6847999999999996,n/a,92960.95,0
18847,M,black or african american,3.4105,34,50852.340000000004,0
13721,F,hispanic or latino,3.5907999999999998,35,68100.4,0
7365,M,white,3.97,32,65609.0,0
14588,M,hispanic or latino,3.0643999999999996,29,147193.0,0
9196,M,black or african american,3.496,35,124075.98,0
9601,F,black or african american,3.4484999999999997,30,52109.19,0
4226,M,black or african american,2.9164999999999996,33,61145.28,1
5531,M,white,3.52,33,217915.0,0
5204,M,white,3.27,31,123145.0,0
462,M,hispanic or latino,3.4779999999999998,34,73647.74,0
16166,F,hispanic or latino,3.1395999999999997,33,90642.95,0
5192,M,black or african american,3.2775,34,117997.74,0
7631,F,hispanic or latino,3.3181999999999996,34,68364.53,1
3873,F,white,3.48,35,93718.0,0
10694,F,hispanic or latino,3.7506,35,94963.58,0
13789,F,white,4.0,34,311431.0,1
14417,M,black or african american,3.5909999999999997,33,82767.51,0
16435,F,white,3.48,34,163197.0,1
16726,M,white,3.48,32,74875.0,1
12635,F,white,3.77,33,230322.0,0
2372,M,white,3.27,34,113339.0,0
8213,F,hispanic or latino,3.6942,29,84873.56999999999,0
17141,F,hispanic or latino,3.5156,n/a,117580.55,0
10784,F,white,3.7,34,584193.0,0
13878,M,asian,3.3600000000000003,31,104355.6,0
5672,F,white,3.01,36,100877.0,0
5061,F,white,3.99,34,131643.0,1
2544,M,white,3.05,33,149534.0,0
1324,F,white,3.54,34,194009.0,0
10057,M,white,3.7,n/a,216499.0,0
7742,M,white,3.02,n/a,195544.0,0
6613,M,white,3.33,33,805900.0,1
12289,F,black or african american,3.1919999999999997,31,47229.840000000004,0
4744,F,white,3.65,31,93936.0,0
11978,F,hispanic or latino,3.6378,34,98604.06,1
5609,F,white,3.98,34,249075.0,1
6903,M,asian,3.9899999999999998,32,70613.68000000001,0
9476,M,white,3.87,35,172402.0,1
2545,F,black or african american,3.6385,n/a,93505.86,0
18682,M,asian,4.011,32,335955.48000000004,0
8854,M,white,3.65,31,58317.0,1
13927,F,black or african american,3.306,32,205453.08,0
14396,F,hispanic or latino,2.8857999999999997,29,67121.34999999999,0
14659,F,white,3.54,33,166166.0,0
4693,F,white,3.7,32,94154.0,0
17959,F,black or african american,3.0115,30,83505.24,1
11485,F,white,3.85,n/a,91286.0,0
17203,F,white,3.64,33,303635.0,0
14257,M,asian,4.053,30,151730.08000000002,1
18363,M,white,3.42,n/a,168213.0,1
6861,F,asian,4.074,32,86054.04000000001,0
12415,M,white,3.68,33,79975.0,0
19428,M,asian,3.297,33,153484.52000000002,0
10278,F,white,3.08,n/a,62569.0,0
4948,F,white,3.63,n/a,62875.0,0
18844,M,white,3.48,36,40898.0,0
7227,F,white,3.87,34,236005.0,0
11056,F,white,3.92,35,218130.0,0
9124,F,white,3.74,32,125472.0,0
7136,F,asian,3.717,n/a,168164.96000000002,1
7975,F,black or african american,2.9734999999999996,34,67876.83,0
18415,M,hispanic or latino,3.243,n/a,69178.27,0
4212,F,white,3.32,n/a,134927.0,0
9041,F,asian,3.3180000000000005,30,97359.92,0
5739,M,white,3.76,33,138132.0,0
2295,M,hispanic or latino,3.7224,35,79883.16,0
17002,M,black or african american,3.078,33,62931.96,0
218,F,hispanic or latino,3.7224,34,36365.76,0
4861,M,black or african american,3.6385,n/a,56600.46,0
16926,M,black or african american,3.2775,n/a,41313.51,0
6230,M,white,3.01,29,102613.0,0
7613,F,asian,3.3180000000000005,33,145519.16,1
5098,M,black or african american,2.9354999999999998,35,83521.62,0
12431,M,asian,3.6015,30,76756.52,0
15697,M,asian,3.948,34,58037.280000000006,0
8021,M,white,3.9,34,90702.0,1
15705,M,hispanic or latino,3.2242,33,40658.94,0
1942,M,white,3.26,33,80912.0,0
12290,M,white,3.37,n/a,121513.0,0
9064,F,asian,3.528,30,190648.84,0
15915,F,white,3.38,33,150845.0,0
5102,M,hispanic or latino,3.0549999999999997,34,57202.14,0
17905,M,white,3.77,35,130473.0,1
3720,M,asian,4.0635,29,157608.88,0
2854,M,asian,3.2865,31,225876.56,0
4877,M,asian,3.8640000000000003,n/a,121369.16,0
3910,F,white,3.64,33,96134.0,0
15418,F,white,3.19,n/a,46147.0,0
10600,F,white,3.71,34,87039.0,0
221,F,white,3.47,34,97261.0,0
9994,M,hispanic or latino,3.0549999999999997,32,54976.25,0
18300,M,white,3.64,33,302594.0,1
6113,M,hispanic or latino,3.3745999999999996,29,78926.68,0
13640,F,hispanic or latino,3.4404,32,134573.93,0
17058,F,asian,3.9899999999999998,n/a,125597.48000000001,0
19200,M,asian,3.4020000000000006,34,158178.36000000002,0
12056,F,black or african american,3.344,n/a,129866.31,0
5376,F,hispanic or latino,3.2712,31,141374.82,1
5500,M,asian,4.1370000000000005,n/a,118568.68000000001,0
8663,M,asian,3.3915,32,117421.44,0
19754,M,white,3.65,n/a,171374.0,0
8716,F,white,3.39,36,173650.0,0
17956,M,white,3.09,n/a,213212.0,0
11281,F,asian,4.168500000000001,34,180566.56,0
8954,F,white,3.23,31,191710.0,0
19664,F,asian,3.5385000000000004,n/a,355438.32,0
16668,M,black or african american,3.306,34,87072.3,0
18944,M,black or african american,3.4579999999999997,30,73548.72,0
14895,M,hispanic or latino,3.5343999999999998,36,46563.74,1
10173,F,hispanic or latino,3.0738,32,34798.06,0
15635,F,asian,3.4335,35,98590.88,0
15310,F,white,3.7,34,193610.0,0
18076,F,hispanic or latino,3.6283999999999996,34,144981.75,0
16842,M,asian,4.053,36,266068.60000000003,0
6299,F,white,3.83,31,159950.0,0
4309,M,white,3.06,31,195651.0,0
2899,F,white,3.79,31,70994.0,0
18476,M,hispanic or latino,3.2148,36,79490.93,0
16802,F,hispanic or latino,3.7411999999999996,33,39604.25,0
2317,M,hispanic or latino,3.6847999999999996,34,71182.12,0
620,F,white,3.83,30,179812.0,0
19046,M,white,3.5,32,155466.0,1
15077,M,black or african american,3.2015,n/a,121550.31,0
1143,F,asian,3.465,34,69402.96,1
3210,F,asian,3.2655,30,68032.16,0
5065,M,white,3.28,34,158981.0,0
9329,F,white,3.31,36,135913.0,0
19821,M,hispanic or latino,3.0643999999999996,32,141909.18,0
10311,M,asian,4.0635,33,65139.68,1
117,F,asian,4.0215000000000005,34,61401.72,0
5662,F,black or african american,3.7715,34,60185.16,0
7293,M,white,3.95,36,181387.0,0
18970,F,asian,3.2550000000000003,33,202507.64,0
19835,M,hispanic or latino,3.4592,33,77065.56999999999,0
3006,F,hispanic or latino,3.666,n/a,53128.56,0
1365,M,hispanic or latino,3.7506,33,39847.64,0
5362,F,white,3.99,n/a,112512.0,0
1582,F,white,3.62,32,133777.0,0
18431,M,asian,3.3915,34,130235.20000000001,0
309,M,asian,3.2655,34,165048.0,0
8221,F,hispanic or latino,2.9704,n/a,51038.7,0
8661,F,asian,3.9060000000000006,32,120853.04000000001,0
12816,F,white,3.25,35,367606.0,1
19260,M,hispanic or latino,3.0456,31,64127.47,1
9740,F,asian,3.4545000000000003,29,122620.36,1
19033,M,hispanic or latino,3.2054,32,51066.76,0
17281,F,white,3.91,29,64247.0,0
9986,M,asian,3.9165,n/a,134312.64,0
18109,M,hispanic or latino,3.7411999999999996,n/a,48040.549999999996,1
4323,F,white,3.95,33,450976.0,0
16358,F,asian,3.57,n/a,52665.4,0
7145,M,hispanic or latino,3.6378,33,48685.93,0
8059,F,asian,3.9585000000000004,35,112069.8,0
16569,F,white,3.27,n/a,225173.0,0
11574,M,white,3.6,34,75248.0,0
13376,F,hispanic or latino,3.0738,33,107914.48999999999,0
10308,M,white,3.33,n/a,57840.0,0
16246,F,asian,3.2025,30,42920.76,0
15524,M,asian,3.8745000000000003,34,45138.880000000005,0
9108,F,hispanic or latino,2.8669999999999995,34,68169.94,0
16114,M,hispanic or latino,3.4592,35,129721.37999999999,1
11158,M,black or african american,2.945,34,84314.16,0
2274,M,white,3.34,33,64864.0,0
12479,F,white,3.9,33,66375.0,0
18753,F,asian,3.3075,35,80304.96,0
2209,F,black or african american,3.401,n/a,78738.66,0
11413,M,black or african american,3.401,29,132083.28,0
9755,M,asian,4.0635,30,123350.84000000001,0
19096,M,white,3.59,33,232013.0,0
10280,F,black or african american,2.964,34,194068.35,1
19426,M,white,3.36,33,61879.0,0
12030,F,black or african american,3.1065,35,239087.52,0
4787,M,asian,3.5805000000000002,31,53691.200000000004,0
6881,F,white,3.53,33,234032.0,0
101,F,white,3.09,34,251714.0,0
6070,F,asian,3.8220000000000005,32,145447.4,0
17738,M,asian,3.7695,n/a,146559.68,0
8894,F,asian,3.4545000000000003,n/a,250393.64,0
2007,F,hispanic or latino,3.6095999999999995,34,31217.36,0
3113,M,hispanic or latino,3.0926,35,84847.95,0
600,F,asian,3.3495,n/a,97370.96,1
17350,F,asian,3.7800000000000002,34,132698.96,0
9214,M,hispanic or latino,3.0174,34,128250.06,0
7967,F,asian,3.2445,34,113930.96,0
13457,M,asian,3.717,36,91367.96,0
1031,F,white,3.45,33,104694.0,0
1112,F,asian,3.2445,32,139392.88,0
5112,M,white,3.47,n/a,333792.0,0
15125,M,white,3.33,35,49529.0,0
17216,F,asian,3.633,36,35319.72,0
13155,F,black or african american,3.4484999999999997,n/a,77478.03,0
12646,F,hispanic or latino,3.0174,36,34001.4,1
11664,M,asian,3.9165,34,167957.96000000002,0
14630,F,asian,3.7695,33,82804.6,0
18514,M,white,3.33,n/a,178387.0,0
6470,M,asian,3.633,33,47240.16,0
6814,F,white,3.19,33,93014.0,0
6643,M,white,3.32,34,130513.0,0
14380,M,white,3.94,33,125995.0,1
8605,F,asian,3.7380000000000004,n/a,80383.16,1
11714,M,white,3.56,32,131298.0,0
14986,M,white,3.92,36,92541.0,0
11396,F,hispanic or latino,3.2806,33,99713.65,0
530,M,white,3.77,33,112184.0,0
5404,F,white,3.44,30,88274.0,0
17841,M,hispanic or latino,3.0456,31,98005.04,0
9037,M,white,3.77,29,106831.0,0
7516,F,asian,3.8115,35,220685.0,0
19541,M,asian,4.158,31,87199.44,0
8227,M,asian,4.189500000000001,34,187430.68000000002,0
1999,M,white,3.75,32,189126.0,0
3661,M,asian,3.9585000000000004,n/a,164749.0,0
7897,F,asian,4.0425,33,137057.0,0
19232,F,hispanic or latino,3.666,34,172207.88,0
16388,F,white,3.87,31,125415.0,0
5757,F,asian,3.528,n/a,133861.84,0
5041,F,white,3.84,n/a,84043.0,0
1767,F,white,3.59,34,198567.0,0
9262,F,white,3.78,n/a,51403.0,0
11370,M,white,3.13,33,154949.0,1
11839,M,asian,3.3915,n/a,96115.16,0
12721,M,asian,4.0425,35,95351.56,0
515,F,asian,4.0215000000000005,34,86281.28,1
5426,M,asian,3.549,33,111700.88,0
7848,M,asian,3.6854999999999998,34,103039.08,0
2240,M,american indian or alaskan native,2.8923,34,132569.46,0
15652,F,hispanic or latino,3.3464,n/a,49702.799999999996,0
18345,F,hispanic or latino,3.149,n/a,201466.53,1
70,M,black or african american,2.9924999999999997,35,47502.0,0
13297,F,asian,3.4859999999999998,34,113181.16,1
9565,M,white,3.25,33,144995.0,1
14825,F,black or african american,3.3345,34,83585.25,0
17493,M,black or african american,3.306,n/a,68536.44,0
18520,F,white,3.01,n/a,309958.0,1
735,F,hispanic or latino,3.0549999999999997,34,68024.15,0
17827,M,white,3.05,35,180394.0,0
455,M,asian,3.612,33,196160.56,0
12920,F,asian,3.8325,31,98391.24,0
5735,M,hispanic or latino,2.8293999999999997,31,32797.26,0
1705,F,white,3.75,35,142133.0,0
8968,F,white,3.92,29,63791.0,0
6685,M,black or african american,3.021,34,66184.65,0
9775,F,black or african american,3.8,n/a,73285.38,1
19267,M,hispanic or latino,3.4028,29,39389.53,0
11875,F,white,3.93,35,208916.0,0
13937,M,white,3.88,30,77208.0,0
16352,F,white,3.26,32,140534.0,1
15156,F,asian,3.2340000000000004,35,106348.32,1
17750,F,white,3.94,30,196768.0,0
4025,F,asian,3.3180000000000005,35,120895.36,0
15138,M,black or african american,3.0305,n/a,113795.01,0
14366,F,asian,3.423,32,56724.44,0
15651,M,asian,3.2655,33,59834.04,0
9132,M,white,3.28,n/a,155222.0,0
3372,F,white,3.36,n/a,145764.0,0
2600,F,white,3.1,34,103155.0,0
14354,F,white,3.11,n/a,161333.0,0
1142,F,white,3.61,31,166862.0,1
5429,F,asian,3.6645000000000003,n/a,145643.36000000002,1
7957,F,hispanic or latino,3.008,34,121208.22,0
1842,F,white,3.5,33,184004.0,0
10338,M,asian,3.9585000000000004,32,53362.76,0
11036,F,white,3.57,32,115632.0,1
1598,M,white,3.76,30,115311.0,0
4126,F,asian,3.7380000000000004,29,146470.44,1
15931,F,hispanic or latino,3.7411999999999996,36,82874.59999999999,1
12309,M,white,3.46,32,188193.0,0
9446,F,asian,3.9165,n/a,94191.44,0
7937,F,white,3.11,34,252217.0,1
8057,F,asian,4.095,36,112347.64,0
4993,F,hispanic or latino,3.1677999999999997,30,52011.04,0
7359,M,white,3.15,32,112159.0,0
12192,F,white,3.38,33,215069.0,0
14932,F,hispanic or latino,3.008,34,50059.65,1
12948,F,asian,3.3390000000000004,34,120794.16,0
1011,M,white,3.1,n/a,91382.0,1
5731,F,black or african american,3.4675,34,85323.42,0
1446,F,white,3.56,34,115459.0,1
16003,F,white,3.28,29,172026.0,0
13717,M,hispanic or latino,2.8857999999999997,31,90652.09999999999,0
18477,M,white,3.97,n/a,63384.0,1
387,F,asian,3.1605,31,100084.96,0
5034,M,black or african american,2.9924999999999997,32,68557.86,0
17053,F,asian,3.297,33,281585.32,0
3473,F,asian,3.8325,n/a,71998.28,1
12778,M,hispanic or latino,3.0456,36,99431.83,0
11787,M,asian,4.0425,32,186495.96000000002,1
2145,F,asian,3.8640000000000003,n/a,87155.28,1
18533,F,white,3.63,n/a,377188.0,0
823,M,black or african american,3.3345,30,57817.62,0
5242,M,black or african american,3.0494999999999997,36,87398.64,0
6710,F,asian,3.8955,29,205564.80000000002,1
5893,M,black or african american,3.6479999999999997,n/a,89986.68000000001,0
8442,F,black or african american,3.496,n/a,89747.28,0
733,M,hispanic or latino,3.5907999999999998,33,107032.43,0
2134,M,white,3.33,30,118809.0,0
18988,F,hispanic or latino,3.2993999999999994,29,319230.08,0
2443,F,white,3.96,34,135753.0,0
19070,M,black or african american,3.2965,35,90772.29,0
14649,F,white,3.75,n/a,189126.0,0
18737,M,black or african american,3.7809999999999997,29,56967.75,0
7321,F,white,3.07,33,72016.0,0
3775,F,black or african american,3.6005,n/a,56720.79,0
8897,F,white,3.71,33,315765.0,0
11483,F,asian,3.654,n/a,104208.40000000001,0
6270,F,black or african american,3.287,33,78971.76,0
7253,F,white,3.28,33,130526.0,0
11100,F,black or african american,3.0685,29,66677.94,0
12983,F,black or african american,2.907,29,49259.07,1
2754,M,asian,3.8115,n/a,149551.52000000002,0
19383,F,hispanic or latino,3.008,33,68934.88,0
3590,F,hispanic or latino,3.3557999999999995,34,63349.72,0
15747,M,asian,3.444,34,67686.24,0
490,F,asian,4.0845,36,1724442.48,0
11342,M,hispanic or latino,3.4404,34,148149.48,0
18805,M,white,3.65,n/a,96716.0,0
16732,M,hispanic or latino,2.8575999999999997,32,181303.59,0
87,M,asian,3.4125,n/a,108418.32,0
5252,M,white,3.7,29,125451.0,0
11987,M,white,3.07,34,236122.0,0
16884,M,hispanic or latino,3.6189999999999998,35,123647.0,1
14285,F,hispanic or latino,3.0174,31,85902.64,0
220,M,asian,4.053,30,52107.880000000005,0
16143,M,white,3.88,31,48254.0,0
4866,F,hispanic or latino,3.0926,33,91381.66,1
14628,F,hispanic or latino,3.2242,34,90092.73,0
15719,M,black or african american,3.42,34,52679.97,0
16482,F,asian,3.948,35,57031.72,0
1211,F,hispanic or latino,3.0456,n/a,94852.56,0
1130,M,white,3.8,33,223873.0,0
14616,F,white,3.29,34,73427.0,0
10671,M,black or african american,3.7809999999999997,34,45094.77,0
16834,F,hispanic or latino,3.6566,32,59120.59,0
14087,M,white,3.49,n/a,152638.0,1
11297,F,white,3.05,34,170265.0,1
16990,M,asian,3.7275,34,130645.52,0
1664,M,white,3.65,33,78611.0,0
18767,M,asian,3.9060000000000006,31,54984.72,0
3907,M,asian,3.4859999999999998,n/a,113153.56,0
13489,M,asian,3.2550000000000003,n/a,98980.96,0
6114,M,black or african american,3.5719999999999996,29,109469.43000000001,0
17398,M,black or african american,3.667,30,121986.27,0
15120,F,black or african american,3.0305,n/a,92017.17,0
18693,M,white,3.51,33,67944.0,0
4623,M,hispanic or latino,3.2148,31,39441.99,1
172,M,white,3.57,35,127923.0,0
18499,F,white,3.83,33,136232.0,0
12328,F,asian,4.0215000000000005,33,160120.48,0
4191,F,white,3.41,n/a,89444.0,0
13022,F,white,3.34,36,95104.0,0
4639,F,asian,3.2550000000000003,n/a,78518.32,0
2072,F,hispanic or latino,3.1207999999999996,n/a,29886.95,0
12898,F,asian,3.507,36,110446.0,0
3016,M,asian,3.6645000000000003,33,133113.88,0
10170,F,white,3.39,n/a,119084.0,0
10453,F,white,3.58,n/a,113920.0,0
7330,F,black or african american,3.4579999999999997,36,97920.9,0
18947,F,hispanic or latino,2.9797999999999996,35,69901.73,0
15917,F,asian,3.6225000000000005,34,223330.0,0
1373,F,white,3.62,34,133059.0,0
14882,M,white,3.59,32,129928.0,0
12543,M,white,3.68,32,131362.0,0
15461,M,asian,3.3810000000000002,35,99486.96,0
4240,M,white,3.36,34,139964.0,0
14161,F,white,3.08,n/a,126574.0,0
10165,M,hispanic or latino,3.0831999999999997,n/a,66028.23,0
7696,F,white,3.14,35,127849.0,0
6491,M,white,3.74,36,74822.0,0
3526,F,asian,4.074,34,111029.28,0
6898,M,white,3.57,36,74898.0,0
4732,F,white,3.6,n/a,570684.0,0
2292,F,white,3.93,n/a,113305.0,0
19696,M,white,3.86,33,250828.0,0
16963,F,white,3.44,31,141867.0,0
11021,M,white,3.33,n/a,513931.0,1
3035,F,white,3.72,34,116050.0,1
17906,F,white,3.68,n/a,116451.0,0
14684,F,white,3.34,33,105503.0,0
13076,F,white,3.39,n/a,85954.0,0
14885,F,white,3.36,31,85432.0,0
7264,F,hispanic or latino,2.9046,35,90531.93,1
18597,F,black or african american,2.9924999999999997,32,219144.24,0
4526,M,white,3.34,29,56082.0,0
2851,F,black or african american,3.439,35,61123.86,1
10516,F,asian,3.591,33,71267.8,0
8715,M,white,3.25,35,196428.0,0
3523,F,asian,3.5595000000000003,32,117069.08,0
2111,F,white,3.18,34,105389.0,0
5013,M,hispanic or latino,3.1113999999999997,34,203414.87,1
11354,F,hispanic or latino,3.3369999999999997,32,82379.28,0
13417,F,white,3.3,34,142528.0,0
4021,F,hispanic or latino,3.3464,32,34648.0,0
7710,F,white,3.97,n/a,183048.0,0
6699,M,white,3.76,n/a,173637.0,1
5157,F,hispanic or latino,3.29,n/a,136151.38999999998,0
878,F,white,3.23,33,191311.0,0
2054,M,white,3.25,30,126992.0,0
18271,F,white,4.0,33,95446.0,0
15950,F,white,3.28,35,126270.0,0
2408,F,black or african american,3.5054999999999996,34,92339.1,0
2654,M,white,3.45,32,76631.0,1
10019,F,hispanic or latino,3.7411999999999996,n/a,75847.4,0
12458,F,white,3.28,34,161338.0,0
16129,M,asian,3.9899999999999998,35,73863.12000000001,1
6597,M,hispanic or latino,2.8669999999999995,31,59317.619999999995,0
13575,M,white,3.84,32,148641.0,0
10384,F,hispanic or latino,3.1395999999999997,31,34127.06,0
4959,M,asian,4.116,30,91163.72,1
12196,M,asian,3.5175,34,267942.64,1
19368,F,hispanic or latino,2.9233999999999996,31,39867.159999999996,0
11876,F,hispanic or latino,3.0362,31,87307.47,0
6742,F,native hawaiian or other pacific islander,3.5616,34,33605.2,0
14758,M,black or african american,3.2489999999999997,31,171109.89,0
1208,F,white,3.08,32,183016.0,0
7426,M,white,3.69,32,77839.0,0
577,M,white,3.59,35,192717.0,0
184,F,asian,3.6435000000000004,n/a,110894.96,0
1276,M,white,3.79,31,135035.0,0
18881,M,white,3.06,33,286539.0,0
14368,M,black or african american,3.7715,32,43798.23,0
19395,F,asian,3.8955,32,84760.52,1
6321,M,black or african american,3.344,n/a,73620.54,0
